Order Number,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Exchange Rate
1485019,2019-01-24,,413347,19,2084,1,EUR,0.8818
1485020,2019-01-24,,413703,27,1259,2,EUR,0.8818
1485020,2019-01-24,,413703,27,832,1,EUR,0.8818
1485020,2019-01-24,,413703,27,95,7,EUR,0.8818
1485020,2019-01-24,,413703,27,726,6,EUR,0.8818
1485021,2019-01-24,,1226053,53,2462,3,USD,1.0
1485021,2019-01-24,,1226053,53,1183,1,USD,1.0
1485023,2019-01-24,,1302010,44,2099,4,USD,1.0
1485023,2019-01-24,,1302010,44,1622,2,USD,1.0
1485024,2019-01-24,,98583,6,1747,1,AUD,1.4079
1485024,2019-01-24,,98583,6,1588,1,AUD,1.4079
1485024,2019-01-24,,98583,6,1572,2,AUD,1.4079
1485024,2019-01-24,,98583,6,688,1,AUD,1.4079
1485024,2019-01-24,,98583,6,1268,3,AUD,1.4079
1485024,2019-01-24,,98583,6,729,6,AUD,1.4079
1485024,2019-01-24,,98583,6,2038,3,AUD,1.4079
1485025,2019-01-24,,1419573,44,1576,7,USD,1.0
1485025,2019-01-24,,1419573,44,686,4,USD,1.0
1485026,2019-01-24,,1792550,56,1049,5,USD,1.0
1485026,2019-01-24,,1792550,56,433,1,USD,1.0
1485027,2019-01-24,,218278,8,2221,4,CAD,1.3367
1485027,2019-01-24,,218278,8,1654,1,CAD,1.3367
1485027,2019-01-24,,218278,8,2084,3,CAD,1.3367
1485028,2019-01-24,,758321,29,425,3,EUR,0.8818
1485028,2019-01-24,,758321,29,1037,4,EUR,0.8818
1485028,2019-01-24,,758321,29,20,3,EUR,0.8818
1485030,2019-01-24,,510088,21,57,1,EUR,0.8818
1485031,2019-01-24,,748710,30,1710,3,EUR,0.8818
1485031,2019-01-24,,748710,30,2056,1,EUR,0.8818
1485032,2019-01-24,,2057721,44,1584,1,USD,1.0
1485032,2019-01-24,,2057721,44,395,5,USD,1.0
1485032,2019-01-24,,2057721,44,1738,1,USD,1.0
1485032,2019-01-24,,2057721,44,1606,6,USD,1.0
1485033,2019-01-24,,1097685,37,1188,1,GBP,0.7679
1485034,2019-01-24,,599823,22,359,8,EUR,0.8818
1485034,2019-01-24,,599823,22,1797,4,EUR,0.8818
1486000,2019-01-25,,625495,14,427,7,EUR,0.8814
1486001,2019-01-25,,1430718,64,1178,3,USD,1.0
1486002,2019-01-25,2019-01-30,1064519,0,778,2,GBP,0.7631
1486002,2019-01-25,2019-01-30,1064519,0,1342,2,GBP,0.7631
1486004,2019-01-25,,717682,29,1987,2,EUR,0.8814
1486004,2019-01-25,,717682,29,940,5,EUR,0.8814
1486005,2019-01-25,,2048840,43,139,1,USD,1.0
1486005,2019-01-25,,2048840,43,2089,1,USD,1.0
1486005,2019-01-25,,2048840,43,1286,1,USD,1.0
1486006,2019-01-25,,1197455,38,474,1,GBP,0.7631
1486007,2019-01-25,,1583359,45,1699,1,USD,1.0
1486007,2019-01-25,,1583359,45,1633,7,USD,1.0
1486009,2019-01-25,,1698828,56,2099,1,USD,1.0
1486010,2019-01-25,,556312,24,1626,1,EUR,0.8814
1486010,2019-01-25,,556312,24,1138,2,EUR,0.8814
1486010,2019-01-25,,556312,24,1658,2,EUR,0.8814
1486010,2019-01-25,,556312,24,1576,7,EUR,0.8814
1486011,2019-01-25,,1097685,36,409,7,GBP,0.7631
1486011,2019-01-25,,1097685,36,1690,3,GBP,0.7631
1486012,2019-01-25,2019-01-28,1436857,0,1615,4,USD,1.0
1486013,2019-01-25,,2040812,56,421,7,USD,1.0
1486013,2019-01-25,,2040812,56,417,3,USD,1.0
1486014,2019-01-25,,1699570,59,1702,1,USD,1.0
1486015,2019-01-25,2019-01-27,1529235,0,1851,5,USD,1.0
1486016,2019-01-25,,902770,42,1603,3,GBP,0.7631
1486017,2019-01-25,,933569,36,911,2,GBP,0.7631
1486017,2019-01-25,,933569,36,77,1,GBP,0.7631
1486017,2019-01-25,,933569,36,695,2,GBP,0.7631
1486019,2019-01-25,,1457391,65,1633,1,USD,1.0
1486019,2019-01-25,,1457391,65,1582,3,USD,1.0
1486020,2019-01-25,2019-02-03,656353,0,1542,1,EUR,0.8814
1486020,2019-01-25,2019-02-03,656353,0,938,2,EUR,0.8814
1486022,2019-01-25,2019-01-31,254540,0,1429,2,CAD,1.3315
1486022,2019-01-25,2019-01-31,254540,0,1740,1,CAD,1.3315
1486022,2019-01-25,2019-01-31,254540,0,2502,3,CAD,1.3315
1486024,2019-01-25,2019-01-29,1022794,0,2014,9,GBP,0.7631
1487002,2019-01-26,,1460614,49,100,1,USD,1.0
1487002,2019-01-26,,1460614,49,546,2,USD,1.0
1487003,2019-01-26,,1890381,53,634,3,USD,1.0
1487003,2019-01-26,,1890381,53,133,1,USD,1.0
1487003,2019-01-26,,1890381,53,1273,10,USD,1.0
1487004,2019-01-26,,1999956,59,1626,3,USD,1.0
1487005,2019-01-26,,814070,34,1249,8,EUR,0.8814
1487005,2019-01-26,,814070,34,95,2,EUR,0.8814
1487006,2019-01-26,,1659181,49,1719,2,USD,1.0
1487006,2019-01-26,,1659181,49,1785,2,USD,1.0
1487007,2019-01-26,2019-01-30,971338,0,1493,6,GBP,0.7631
1487007,2019-01-26,2019-01-30,971338,0,2101,2,GBP,0.7631
1487007,2019-01-26,2019-01-30,971338,0,114,2,GBP,0.7631
1487008,2019-01-26,,672129,12,1682,6,EUR,0.8814
1487009,2019-01-26,,969762,42,2495,9,GBP,0.7631
1487010,2019-01-26,,1070928,39,252,6,GBP,0.7631
1487010,2019-01-26,,1070928,39,57,2,GBP,0.7631
1487010,2019-01-26,,1070928,39,1232,1,GBP,0.7631
1487010,2019-01-26,,1070928,39,1955,2,GBP,0.7631
1487011,2019-01-26,,1893682,63,1994,7,USD,1.0
1487011,2019-01-26,,1893682,63,90,2,USD,1.0
1487011,2019-01-26,,1893682,63,431,4,USD,1.0
1487012,2019-01-26,,262037,8,360,3,CAD,1.3315
1487012,2019-01-26,,262037,8,1659,8,CAD,1.3315
1487012,2019-01-26,,262037,8,160,1,CAD,1.3315
1487012,2019-01-26,,262037,8,447,4,CAD,1.3315
1487013,2019-01-26,,1397652,54,2025,4,USD,1.0
1487014,2019-01-26,2019-01-27,761495,0,2096,4,EUR,0.8814
1487014,2019-01-26,2019-01-27,761495,0,2094,4,EUR,0.8814
1487014,2019-01-26,2019-01-27,761495,0,1584,3,EUR,0.8814
1487015,2019-01-26,,182186,5,89,2,AUD,1.4048
1487015,2019-01-26,,182186,5,1572,3,AUD,1.4048
1487016,2019-01-26,,1314795,54,110,2,USD,1.0
1487016,2019-01-26,,1314795,54,1673,1,USD,1.0
1487016,2019-01-26,,1314795,54,47,1,USD,1.0
1487017,2019-01-26,2019-02-05,202626,0,2021,1,CAD,1.3315
1487017,2019-01-26,2019-02-05,202626,0,974,5,CAD,1.3315
1487018,2019-01-26,,1152914,37,1714,3,GBP,0.7631
1487018,2019-01-26,,1152914,37,84,1,GBP,0.7631
1487018,2019-01-26,,1152914,37,1694,10,GBP,0.7631
1487019,2019-01-26,2019-02-02,1793197,0,1555,2,USD,1.0
1487019,2019-01-26,2019-02-02,1793197,0,58,5,USD,1.0
1487019,2019-01-26,2019-02-02,1793197,0,397,1,USD,1.0
1487019,2019-01-26,2019-02-02,1793197,0,1283,1,USD,1.0
1487019,2019-01-26,2019-02-02,1793197,0,136,2,USD,1.0
1487020,2019-01-26,2019-01-31,1533906,0,1775,5,USD,1.0
1487020,2019-01-26,2019-01-31,1533906,0,433,1,USD,1.0
1487021,2019-01-26,,445123,27,1706,3,EUR,0.8814
1487021,2019-01-26,,445123,27,1752,2,EUR,0.8814
1487022,2019-01-26,,1002456,37,1591,4,GBP,0.7631
1487022,2019-01-26,,1002456,37,1236,1,GBP,0.7631
1487023,2019-01-26,,522564,23,1523,9,EUR,0.8814
1487023,2019-01-26,,522564,23,683,3,EUR,0.8814
1487023,2019-01-26,,522564,23,1655,3,EUR,0.8814
1487023,2019-01-26,,522564,23,1416,1,EUR,0.8814
1487023,2019-01-26,,522564,23,1434,2,EUR,0.8814
1487023,2019-01-26,,522564,23,190,1,EUR,0.8814
1487025,2019-01-26,,2014737,47,447,7,USD,1.0
1487026,2019-01-26,,1592367,64,171,1,USD,1.0
1487027,2019-01-26,,986569,36,1488,2,GBP,0.7631
1487027,2019-01-26,,986569,36,2010,3,GBP,0.7631
1487027,2019-01-26,,986569,36,1937,1,GBP,0.7631
1487027,2019-01-26,,986569,36,1635,3,GBP,0.7631
1487028,2019-01-26,,258702,9,397,3,CAD,1.3315
1487028,2019-01-26,,258702,9,1601,1,CAD,1.3315
1487029,2019-01-26,,601806,18,1473,5,EUR,0.8814
1487029,2019-01-26,,601806,18,418,1,EUR,0.8814
1487030,2019-01-26,,1457037,64,465,1,USD,1.0
1487030,2019-01-26,,1457037,64,1623,2,USD,1.0
1487030,2019-01-26,,1457037,64,1469,2,USD,1.0
1487030,2019-01-26,,1457037,64,1618,2,USD,1.0
1487031,2019-01-26,,1704090,59,1596,3,USD,1.0
1487031,2019-01-26,,1704090,59,458,7,USD,1.0
1487032,2019-01-26,2019-01-31,2081773,0,1625,4,USD,1.0
1487033,2019-01-26,,1991497,53,1582,7,USD,1.0
1487034,2019-01-26,2019-01-30,432063,0,991,8,EUR,0.8814
1487034,2019-01-26,2019-01-30,432063,0,1670,3,EUR,0.8814
1487035,2019-01-26,,1243331,43,89,1,USD,1.0
1487035,2019-01-26,,1243331,43,10,2,USD,1.0
1487036,2019-01-26,,363584,9,1823,3,CAD,1.3315
1487037,2019-01-26,,435105,27,460,4,EUR,0.8814
1487037,2019-01-26,,435105,27,1670,2,EUR,0.8814
1487037,2019-01-26,,435105,27,105,6,EUR,0.8814
1487037,2019-01-26,,435105,27,2093,6,EUR,0.8814
1487038,2019-01-26,,1704192,51,732,3,USD,1.0
1487038,2019-01-26,,1704192,51,1657,1,USD,1.0
1487039,2019-01-26,,2039658,53,1315,6,USD,1.0
1487039,2019-01-26,,2039658,53,459,6,USD,1.0
1487039,2019-01-26,,2039658,53,119,7,USD,1.0
1487039,2019-01-26,,2039658,53,412,5,USD,1.0
1487041,2019-01-26,,1550559,62,58,3,USD,1.0
1487041,2019-01-26,,1550559,62,1493,2,USD,1.0
1487041,2019-01-26,,1550559,62,1526,3,USD,1.0
1487042,2019-01-26,,1504616,45,1499,4,USD,1.0
1487042,2019-01-26,,1504616,45,1310,1,USD,1.0
1487042,2019-01-26,,1504616,45,1637,6,USD,1.0
1487042,2019-01-26,,1504616,45,400,4,USD,1.0
1488000,2019-01-27,,1097057,36,450,5,GBP,0.7631
1488000,2019-01-27,,1097057,36,1267,4,GBP,0.7631
1488000,2019-01-27,,1097057,36,1328,4,GBP,0.7631
1488001,2019-01-27,,1536206,61,620,8,USD,1.0
1488001,2019-01-27,,1536206,61,149,2,USD,1.0
1488001,2019-01-27,,1536206,61,1464,3,USD,1.0
1488002,2019-01-27,2019-02-01,1592930,0,1607,7,USD,1.0
1488002,2019-01-27,2019-02-01,1592930,0,1177,1,USD,1.0
1488002,2019-01-27,2019-02-01,1592930,0,911,1,USD,1.0
1488003,2019-01-27,,1604181,65,378,3,USD,1.0
1488003,2019-01-27,,1604181,65,1653,1,USD,1.0
1488003,2019-01-27,,1604181,65,1499,1,USD,1.0
1489000,2019-01-28,,1440349,45,1618,1,USD,1.0
1489000,2019-01-28,,1440349,45,64,1,USD,1.0
1489000,2019-01-28,,1440349,45,2437,1,USD,1.0
1489001,2019-01-28,,1234917,43,1686,7,USD,1.0
1489002,2019-01-28,,1520875,56,349,4,USD,1.0
1489002,2019-01-28,,1520875,56,558,3,USD,1.0
1489003,2019-01-28,2019-02-01,978236,0,1131,1,GBP,0.761
1489003,2019-01-28,2019-02-01,978236,0,1587,1,GBP,0.761
1489003,2019-01-28,2019-02-01,978236,0,494,7,GBP,0.761
1489004,2019-01-28,,281546,10,1536,6,CAD,1.3238
1489004,2019-01-28,,281546,10,74,2,CAD,1.3238
1489005,2019-01-28,,493374,23,1706,2,EUR,0.8758
1489005,2019-01-28,,493374,23,2505,1,EUR,0.8758
1489006,2019-01-28,,918835,42,430,3,GBP,0.761
1489006,2019-01-28,,918835,42,88,1,GBP,0.761
1489006,2019-01-28,,918835,42,700,1,GBP,0.761
1489006,2019-01-28,,918835,42,1667,3,GBP,0.761
1489007,2019-01-28,,1267352,65,108,9,USD,1.0
1489008,2019-01-28,2019-02-01,129540,0,1633,4,AUD,1.3937
1489009,2019-01-28,2019-02-01,1558652,0,1411,6,USD,1.0
1489009,2019-01-28,2019-02-01,1558652,0,1425,5,USD,1.0
1489010,2019-01-28,,1585075,54,1577,1,USD,1.0
1489011,2019-01-28,,992604,40,41,2,GBP,0.761
1489011,2019-01-28,,992604,40,2378,1,GBP,0.761
1489011,2019-01-28,,992604,40,1547,2,GBP,0.761
1489013,2019-01-28,,1501746,57,51,6,USD,1.0
1489013,2019-01-28,,1501746,57,1184,6,USD,1.0
1489013,2019-01-28,,1501746,57,302,2,USD,1.0
1489013,2019-01-28,,1501746,57,1602,5,USD,1.0
1489015,2019-01-28,,579567,22,1259,6,EUR,0.8758
1489015,2019-01-28,,579567,22,505,3,EUR,0.8758
1489015,2019-01-28,,579567,22,746,3,EUR,0.8758
1489015,2019-01-28,,579567,22,1192,2,EUR,0.8758
1489016,2019-01-28,,2065362,44,1447,2,USD,1.0
1489016,2019-01-28,,2065362,44,791,2,USD,1.0
1489017,2019-01-28,,568160,22,794,4,EUR,0.8758
1489017,2019-01-28,,568160,22,1603,6,EUR,0.8758
1489017,2019-01-28,,568160,22,103,1,EUR,0.8758
1489017,2019-01-28,,568160,22,1506,6,EUR,0.8758
1489017,2019-01-28,,568160,22,69,2,EUR,0.8758
1489018,2019-01-28,,630481,15,2096,5,EUR,0.8758
1489018,2019-01-28,,630481,15,1483,10,EUR,0.8758
1489018,2019-01-28,,630481,15,673,3,EUR,0.8758
1489018,2019-01-28,,630481,15,2493,4,EUR,0.8758
1489019,2019-01-28,,481506,19,671,1,EUR,0.8758
1489019,2019-01-28,,481506,19,46,3,EUR,0.8758
1489020,2019-01-28,2019-02-03,705717,0,14,1,EUR,0.8758
1490000,2019-01-29,,1895744,51,1307,6,USD,1.0
1490000,2019-01-29,,1895744,51,1665,1,USD,1.0
1490001,2019-01-29,,373683,9,51,4,CAD,1.3257
1490001,2019-01-29,,373683,9,1416,2,CAD,1.3257
1490001,2019-01-29,,373683,9,1659,5,CAD,1.3257
1490001,2019-01-29,,373683,9,925,6,CAD,1.3257
1490002,2019-01-29,2019-02-03,1912774,0,1628,2,USD,1.0
1490003,2019-01-29,,1132540,39,1937,5,GBP,0.7594
1490004,2019-01-29,2019-02-04,905941,0,1416,1,GBP,0.7594
1490005,2019-01-29,,1637269,57,1659,1,USD,1.0
1490007,2019-01-29,,1929743,49,135,7,USD,1.0
1490007,2019-01-29,,1929743,49,96,2,USD,1.0
1490008,2019-01-29,,1025108,42,257,3,GBP,0.7594
1490008,2019-01-29,,1025108,42,419,2,GBP,0.7594
1490008,2019-01-29,,1025108,42,1394,1,GBP,0.7594
1490008,2019-01-29,,1025108,42,1237,4,GBP,0.7594
1490009,2019-01-29,,2032588,55,78,7,USD,1.0
1490010,2019-01-29,,1971820,64,1417,1,USD,1.0
1490010,2019-01-29,,1971820,64,1515,1,USD,1.0
1490011,2019-01-29,2019-02-06,1892265,0,1181,3,USD,1.0
1490012,2019-01-29,,1319657,64,1022,3,USD,1.0
1490012,2019-01-29,,1319657,64,420,2,USD,1.0
1490012,2019-01-29,,1319657,64,430,3,USD,1.0
1490012,2019-01-29,,1319657,64,1538,6,USD,1.0
1490014,2019-01-29,,1132350,42,2267,1,GBP,0.7594
1490014,2019-01-29,,1132350,42,132,1,GBP,0.7594
1490014,2019-01-29,,1132350,42,1643,6,GBP,0.7594
1490015,2019-01-29,,285730,10,1641,1,CAD,1.3257
1490016,2019-01-29,,1418131,64,60,1,USD,1.0
1490016,2019-01-29,,1418131,64,423,2,USD,1.0
1490016,2019-01-29,,1418131,64,395,8,USD,1.0
1490016,2019-01-29,,1418131,64,507,1,USD,1.0
1490017,2019-01-29,,73070,5,1380,1,AUD,1.3968
1490017,2019-01-29,,73070,5,1460,1,AUD,1.3968
1490017,2019-01-29,,73070,5,2129,5,AUD,1.3968
1490018,2019-01-29,,1315137,54,455,2,USD,1.0
1490019,2019-01-29,,1729347,59,54,1,USD,1.0
1490021,2019-01-29,2019-01-30,1484963,0,1433,6,USD,1.0
1490022,2019-01-29,,1859167,55,1311,5,USD,1.0
1490022,2019-01-29,,1859167,55,2489,6,USD,1.0
1490022,2019-01-29,,1859167,55,1608,2,USD,1.0
1490023,2019-01-29,2019-02-01,1011663,0,394,4,GBP,0.7594
1490023,2019-01-29,2019-02-01,1011663,0,1655,2,GBP,0.7594
1490023,2019-01-29,2019-02-01,1011663,0,1537,1,GBP,0.7594
1491000,2019-01-30,,80029,6,1614,2,AUD,1.3899
1491001,2019-01-30,,1721634,49,2106,1,USD,1.0
1491001,2019-01-30,,1721634,49,1577,1,USD,1.0
1491002,2019-01-30,2019-02-03,1532248,0,1676,1,USD,1.0
1491004,2019-01-30,,1533894,56,1614,3,USD,1.0
1491005,2019-01-30,,1934470,45,1432,3,USD,1.0
1491006,2019-01-30,,1525002,51,2257,1,USD,1.0
1491006,2019-01-30,,1525002,51,1286,8,USD,1.0
1491006,2019-01-30,,1525002,51,1315,3,USD,1.0
1491007,2019-01-30,,1798806,59,8,1,USD,1.0
1491008,2019-01-30,2019-01-31,1846024,0,2101,1,USD,1.0
1491008,2019-01-30,2019-01-31,1846024,0,1373,1,USD,1.0
1491008,2019-01-30,2019-01-31,1846024,0,772,2,USD,1.0
1491009,2019-01-30,,1911080,45,458,1,USD,1.0
1491009,2019-01-30,,1911080,45,72,7,USD,1.0
1491009,2019-01-30,,1911080,45,2088,2,USD,1.0
1491011,2019-01-30,,1208968,64,79,1,USD,1.0
1491012,2019-01-30,,2095256,65,1439,2,USD,1.0
1491012,2019-01-30,,2095256,65,435,3,USD,1.0
1491012,2019-01-30,,2095256,65,430,2,USD,1.0
1491012,2019-01-30,,2095256,65,443,1,USD,1.0
1491013,2019-01-30,,1861576,66,1652,3,USD,1.0
1491013,2019-01-30,,1861576,66,2022,3,USD,1.0
1491013,2019-01-30,,1861576,66,1624,2,USD,1.0
1491014,2019-01-30,2019-01-31,613382,0,532,3,EUR,0.875
1491014,2019-01-30,2019-01-31,613382,0,876,1,EUR,0.875
1491014,2019-01-30,2019-01-31,613382,0,511,3,EUR,0.875
1491014,2019-01-30,2019-01-31,613382,0,2008,7,EUR,0.875
1491015,2019-01-30,,1451919,51,1087,5,USD,1.0
1491016,2019-01-30,,1835506,50,539,2,USD,1.0
1491016,2019-01-30,,1835506,50,1296,7,USD,1.0
1491016,2019-01-30,,1835506,50,2195,1,USD,1.0
1491017,2019-01-30,2019-02-03,148716,0,1678,7,AUD,1.3899
1491017,2019-01-30,2019-02-03,148716,0,70,2,AUD,1.3899
1491019,2019-01-30,,381459,10,371,7,CAD,1.3222
1491019,2019-01-30,,381459,10,94,1,CAD,1.3222
1491020,2019-01-30,2019-02-05,1885279,0,416,1,USD,1.0
1491020,2019-01-30,2019-02-05,1885279,0,2101,5,USD,1.0
1491021,2019-01-30,,1140842,38,1487,1,GBP,0.7642
1491022,2019-01-30,,780607,29,111,3,EUR,0.875
1491022,2019-01-30,,780607,29,1773,2,EUR,0.875
1491023,2019-01-30,2019-01-31,1313113,0,1582,1,USD,1.0
1491023,2019-01-30,2019-01-31,1313113,0,2488,3,USD,1.0
1491023,2019-01-30,2019-01-31,1313113,0,472,6,USD,1.0
1491024,2019-01-30,,1681761,63,747,1,USD,1.0
1491024,2019-01-30,,1681761,63,1628,1,USD,1.0
1491024,2019-01-30,,1681761,63,2105,3,USD,1.0
1491025,2019-01-30,,1047191,42,1427,7,GBP,0.7642
1491025,2019-01-30,,1047191,42,1609,2,GBP,0.7642
1491025,2019-01-30,,1047191,42,459,2,GBP,0.7642
1491026,2019-01-30,,491529,24,414,2,EUR,0.875
1491027,2019-01-30,,1111954,42,516,1,GBP,0.7642
1491029,2019-01-30,,666173,14,66,1,EUR,0.875
1491030,2019-01-30,,763606,29,2033,2,EUR,0.875
1491030,2019-01-30,,763606,29,1012,1,EUR,0.875
1491030,2019-01-30,,763606,29,1444,6,EUR,0.875
1491030,2019-01-30,,763606,29,1668,3,EUR,0.875
1491031,2019-01-30,,284716,10,1462,5,CAD,1.3222
1491031,2019-01-30,,284716,10,2503,1,CAD,1.3222
1491032,2019-01-30,,1424211,55,1525,3,USD,1.0
1491032,2019-01-30,,1424211,55,2078,7,USD,1.0
1491032,2019-01-30,,1424211,55,2087,2,USD,1.0
1491032,2019-01-30,,1424211,55,1703,6,USD,1.0
1491032,2019-01-30,,1424211,55,417,3,USD,1.0
1491032,2019-01-30,,1424211,55,1460,3,USD,1.0
1491032,2019-01-30,,1424211,55,607,1,USD,1.0
1491033,2019-01-30,,445503,24,101,9,EUR,0.875
1491033,2019-01-30,,445503,24,437,1,EUR,0.875
1491033,2019-01-30,,445503,24,1553,4,EUR,0.875
1491033,2019-01-30,,445503,24,1697,3,EUR,0.875
1492000,2019-01-31,2019-02-04,872536,0,1440,1,EUR,0.8705
1492001,2019-01-31,,314133,9,1937,5,CAD,1.3152
1492002,2019-01-31,,1948852,55,1457,2,USD,1.0
1492004,2019-01-31,,476275,21,380,9,EUR,0.8705
1492004,2019-01-31,,476275,21,424,1,EUR,0.8705
1492004,2019-01-31,,476275,21,432,1,EUR,0.8705
1492004,2019-01-31,,476275,21,1569,4,EUR,0.8705
1492004,2019-01-31,,476275,21,456,6,EUR,0.8705
1492004,2019-01-31,,476275,21,429,1,EUR,0.8705
1492005,2019-01-31,2019-02-04,1065501,0,1583,6,GBP,0.7623
1492006,2019-01-31,2019-02-06,1767101,0,59,9,USD,1.0
1492006,2019-01-31,2019-02-06,1767101,0,116,1,USD,1.0
1492006,2019-01-31,2019-02-06,1767101,0,86,7,USD,1.0
1492008,2019-01-31,,1243578,45,533,1,USD,1.0
1492009,2019-01-31,,1677457,43,439,1,USD,1.0
1492009,2019-01-31,,1677457,43,1533,7,USD,1.0
1492009,2019-01-31,,1677457,43,1689,3,USD,1.0
1492010,2019-01-31,,1334387,65,1578,1,USD,1.0
1492011,2019-01-31,,647665,15,349,3,EUR,0.8705
1492011,2019-01-31,,647665,15,587,2,EUR,0.8705
1492011,2019-01-31,,647665,15,2100,1,EUR,0.8705
1492012,2019-01-31,,1440062,45,1327,3,USD,1.0
1492013,2019-01-31,2019-02-03,772646,0,484,2,EUR,0.8705
1492014,2019-01-31,,1096960,38,1380,1,GBP,0.7623
1492014,2019-01-31,,1096960,38,1337,1,GBP,0.7623
1492014,2019-01-31,,1096960,38,2398,1,GBP,0.7623
1492015,2019-01-31,,223761,10,2005,3,CAD,1.3152
1492015,2019-01-31,,223761,10,446,4,CAD,1.3152
1492015,2019-01-31,,223761,10,81,3,CAD,1.3152
1492015,2019-01-31,,223761,10,2489,1,CAD,1.3152
1492015,2019-01-31,,223761,10,2364,3,CAD,1.3152
1492016,2019-01-31,,1281023,57,1634,6,USD,1.0
1492016,2019-01-31,,1281023,57,1777,3,USD,1.0
1492016,2019-01-31,,1281023,57,653,9,USD,1.0
1492016,2019-01-31,,1281023,57,1687,1,USD,1.0
1492016,2019-01-31,,1281023,57,1807,10,USD,1.0
1492016,2019-01-31,,1281023,57,126,7,USD,1.0
1492017,2019-01-31,,825894,32,1417,2,EUR,0.8705
1492017,2019-01-31,,825894,32,1769,4,EUR,0.8705
1492017,2019-01-31,,825894,32,2115,6,EUR,0.8705
1492018,2019-01-31,,400009,20,1197,2,EUR,0.8705
1492018,2019-01-31,,400009,20,1640,8,EUR,0.8705
1492018,2019-01-31,,400009,20,109,4,EUR,0.8705
1492018,2019-01-31,,400009,20,1578,4,EUR,0.8705
1492019,2019-01-31,,651347,18,1674,2,EUR,0.8705
1492020,2019-01-31,,1823278,57,2131,4,USD,1.0
1492021,2019-01-31,,333209,9,1746,2,CAD,1.3152
1492021,2019-01-31,,333209,9,1693,1,CAD,1.3152
1492021,2019-01-31,,333209,9,1598,3,CAD,1.3152
1492021,2019-01-31,,333209,9,420,3,CAD,1.3152
1492022,2019-01-31,,1564649,50,1787,2,USD,1.0
1492022,2019-01-31,,1564649,50,2505,6,USD,1.0
1492024,2019-01-31,2019-02-07,1459686,0,430,1,USD,1.0
1492025,2019-01-31,,355632,8,1590,1,CAD,1.3152
1492026,2019-01-31,,1531565,61,1138,5,USD,1.0
1492027,2019-01-31,,1778282,45,1459,3,USD,1.0
1492027,2019-01-31,,1778282,45,1930,2,USD,1.0
1492027,2019-01-31,,1778282,45,667,3,USD,1.0
1492027,2019-01-31,,1778282,45,1603,8,USD,1.0
1492028,2019-01-31,,2087843,64,845,1,USD,1.0
1492029,2019-01-31,,1621370,53,170,5,USD,1.0
1492030,2019-01-31,,1534242,47,1743,3,USD,1.0
1492030,2019-01-31,,1534242,47,54,3,USD,1.0
1492031,2019-01-31,2019-02-05,1553334,0,1930,1,USD,1.0
1492031,2019-01-31,2019-02-05,1553334,0,2413,7,USD,1.0
1492032,2019-01-31,,1263798,65,1462,2,USD,1.0
1492032,2019-01-31,,1263798,65,64,3,USD,1.0
1492033,2019-01-31,,1501443,55,88,2,USD,1.0
1492034,2019-01-31,,1562806,47,1841,1,USD,1.0
1492034,2019-01-31,,1562806,47,1638,1,USD,1.0
1492034,2019-01-31,,1562806,47,1823,5,USD,1.0
1492034,2019-01-31,,1562806,47,1699,1,USD,1.0
1493000,2019-02-01,2019-02-03,1570164,0,1675,2,USD,1.0
1493000,2019-02-01,2019-02-03,1570164,0,2239,2,USD,1.0
1493001,2019-02-01,,821074,33,1706,10,EUR,0.8718
1493001,2019-02-01,,821074,33,2018,2,EUR,0.8718
1493001,2019-02-01,,821074,33,417,1,EUR,0.8718
1493001,2019-02-01,,821074,33,1673,3,EUR,0.8718
1493002,2019-02-01,,624165,13,1533,2,EUR,0.8718
1493003,2019-02-01,,2002810,56,1747,7,USD,1.0
1493004,2019-02-01,,1278242,49,1673,6,USD,1.0
1493005,2019-02-01,2019-02-05,2082991,0,1018,4,USD,1.0
1493005,2019-02-01,2019-02-05,2082991,0,1572,2,USD,1.0
1493006,2019-02-01,,1067702,37,1311,4,GBP,0.7662
1493006,2019-02-01,,1067702,37,1665,5,GBP,0.7662
1493006,2019-02-01,,1067702,37,1634,4,GBP,0.7662
1493007,2019-02-01,,224376,10,2159,2,CAD,1.3142
1493008,2019-02-01,,1282455,53,1448,6,USD,1.0
1493008,2019-02-01,,1282455,53,1670,1,USD,1.0
1493009,2019-02-01,,1928421,48,73,1,USD,1.0
1493009,2019-02-01,,1928421,48,1582,2,USD,1.0
1493009,2019-02-01,,1928421,48,1524,3,USD,1.0
1493011,2019-02-01,,1781953,44,853,5,USD,1.0
1493011,2019-02-01,,1781953,44,692,1,USD,1.0
1493012,2019-02-01,,1046802,40,1573,10,GBP,0.7662
1493012,2019-02-01,,1046802,40,2109,8,GBP,0.7662
1493012,2019-02-01,,1046802,40,24,3,GBP,0.7662
1493013,2019-02-01,,202220,8,2512,4,CAD,1.3142
1493013,2019-02-01,,202220,8,1495,2,CAD,1.3142
1493013,2019-02-01,,202220,8,1663,2,CAD,1.3142
1493013,2019-02-01,,202220,8,1807,3,CAD,1.3142
1493014,2019-02-01,,1276810,48,1737,4,USD,1.0
1493014,2019-02-01,,1276810,48,556,2,USD,1.0
1493014,2019-02-01,,1276810,48,1632,1,USD,1.0
1493014,2019-02-01,,1276810,48,1014,1,USD,1.0
